code,name,first_date,last_date
001560,제일연마,2005-12-09,2026-02-20
001570,금    양,1996-11-25,2000-04-18
001570,금양,1995-05-02,2026-02-20
001580,신광기업,1995-05-02,2005-08-04
001590,일화모직,1995-05-02,2004-09-01
001600,서광건설,1996-11-25,2010-04-14
001600,서광건설산업,1995-05-02,1996-11-22
001610,두산종합식품,1995-05-02,1996-10-07
001615,두산종합식품(1우),1995-05-02,1996-10-07
001620,동국실업,1995-05-02,2019-04-19
001620,케이비아이동국실업,2019-04-22,2026-02-20
001630,종 근 당,1996-11-25,2000-04-18
001630,종근당,1995-05-02,2013-12-05
001630,종근당홀딩스,2013-12-06,2026-02-20
001670,경남모직,1995-05-02,2005-04-27
001675,경남모직(1우 ),2001-06-28,2001-07-04
001675,경남모직(1우),1995-05-02,2005-04-27
001680,대상,1997-11-14,2026-02-20
001680,대상공업,1997-08-20,1997-11-13
001680,세    원,1996-11-25,1997-08-19
001680,세원,1995-05-02,1996-11-22
001681,세원(1신),1995-12-26,1995-12-27
001683,한미은행(6우B),2000-07-19,2003-07-02
001685,대상(1우 ),2001-06-28,2001-07-04
001685,대상(1우),1997-11-14,2006-12-19
001685,대상(1우B),2006-12-20,2008-08-01
001685,대상공업(1우),1997-08-20,1997-11-13
001685,대상우,2008-08-04,2026-02-20
001685,세    원(1우),1996-11-25,1997-08-19
001685,세원(1우),1995-05-02,1996-11-22
001686,세원(우선신),1995-12-26,1995-12-27
001687,대상(2우B),1999-04-29,2008-08-01
001687,대상2우B,2008-08-04,2011-05-06
001689,대상(3우B),2007-04-27,2008-08-01
001689,대상3우B,2008-08-04,2017-04-27
001690,두산유리,1995-05-02,1998-09-14
001690,두산테크팩,2000-04-21,2002-01-17
001690,두산포장,1998-09-15,2000-04-20
001691,두산유리(1신),1996-02-21,1996-12-27
001695,두산유리(1우),1995-05-02,1998-09-14
001695,두산테크팩(1우 ),2001-06-28,2001-07-04
001695,두산테크팩(1우),2000-04-21,2002-01-17
001695,두산포장(1우),1998-09-15,2000-04-20
001697,두산테크팩(2우B),2000-04-21,2002-01-17
001697,두산포장(2우B),1999-11-26,2000-04-20
001700,공영토건,1995-05-02,1999-02-11
001720,신영증권,1995-05-02,2026-02-20
001725,신영증권(1우 ),2001-06-28,2001-07-04
001725,신영증권(1우),1995-05-02,2006-12-19
001725,신영증권(1우B),2006-12-20,2008-08-01
001725,신영증권우,2008-08-04,2024-04-25
001740,SK글로벌,2000-06-20,2003-09-18
001740,SK네트웍스,2003-09-19,2026-02-20
001740,SK상사,1998-04-21,2000-06-19
001740,선    경,1996-11-25,1998-04-20
001740,선경,1995-05-02,1996-11-22
001741,선    경(1신),1996-11-25,1996-12-27
001741,선경(1신),1995-11-23,1996-11-22
001745,SK글로벌(1우 ),2001-06-28,2001-07-04
001745,SK글로벌(1우),2000-06-20,2003-09-18
001745,SK네트웍스(1우),2003-09-19,2006-12-19
001745,SK네트웍스(1우B),2006-12-20,2008-08-01
001745,SK네트웍스우,2008-08-04,2023-07-14
001745,SK상사(1우),1998-04-21,2000-06-19
001745,선    경(1우),1996-11-25,1998-04-20
001745,선경(1우),1995-05-02,1996-11-22
001750,한양증권,1995-05-02,2026-02-20
001755,한양증권(1우 ),2001-06-28,2001-07-04
001755,한양증권(1우),1995-05-02,2006-12-19
001755,한양증권(1우B),2006-12-20,2008-08-01
001755,한양증권우,2008-08-04,2026-02-20
001770,SHD,2021-07-21,2026-02-20
001770,신화실업,1995-05-02,2021-07-20
001780,동양강철,1995-05-02,2015-04-16
001780,알루코,2015-04-17,2026-02-20
001785,동양강철(1우 ),2001-06-28,2001-07-04
001785,동양강철(1우),1995-05-02,2002-04-26
001787,동양강철(2우),1997-04-21,1997-06-02
001787,동양강철(2우B),1997-06-03,2002-04-26
001790,대한제당,1995-05-02,2026-02-20
001791,대한제당(1신),1996-06-21,1996-12-27
001795,대한제당(1우 ),2001-06-28,2001-07-04
001795,대한제당(1우),1995-05-02,2006-12-19
001795,대한제당(1우B),2006-12-20,2008-08-01
001795,대한제당우,2008-08-04,2026-02-20
001797,대한제당(2우B),1998-11-27,2001-11-06
001799,대한제당3우B,2010-04-09,2020-04-07
001800,동양제과,1995-05-02,2003-08-29
001800,오리온,2003-09-01,2017-07-06
001800,오리온홀딩스,2017-07-07,2026-02-20
001810,무림SP,2006-08-10,2026-02-20
001810,무림제지,2000-01-04,2006-08-09
001820,삼화콘덴서,1995-05-02,2026-02-20
001821,삼화콘덴서(1신),1996-10-22,1996-12-27
001830,동부아남반도체,2004-12-28,2006-04-14
001830,동부일렉트로닉스,2006-04-17,2007-05-18
001830,아남반도체,1998-04-24,2004-12-27
001830,아남산업,1995-05-02,1998-04-23
001831,아남산업(1신),1995-11-25,1995-12-27
001835,동부아남반도체(1우),2004-12-28,2006-04-14
001835,동부일렉트로닉스(1우),2006-04-17,2006-12-19
001835,동부일렉트로닉스(1우B),2006-12-20,2007-05-18
001835,아남반도체(1우 ),2001-06-28,2001-07-04
001835,아남반도체(1우),1998-04-24,2004-12-27
001835,아남산업(1우),1995-05-02,1998-04-23
001837,동부아남반도체(2우B),2004-12-28,2006-04-14
001837,동부일렉트로닉스(2우B),2006-04-17,2007-05-18
001837,아남반도체(2우B),1998-04-24,2004-12-27
001837,아남산업(2우),1997-04-16,1997-05-31
001837,아남산업(2우B),1997-06-02,1998-04-23
001840,이화공영,1996-07-01,2026-02-20
001850,임광토건,1996-07-01,2000-06-05
001880,DL건설,2021-04-07,2024-02-29
001880,대림건설,2020-07-09,2021-04-06
001880,삼    호,1996-11-25,2000-04-18
001880,삼호,1995-05-02,2020-07-08
001890,영창악기,1995-05-02,2004-10-25
001910,영일화학공업,1996-07-01,1996-12-27
001920,한보철강,1995-05-02,2002-04-18
001930,효성물산,1995-05-02,1998-12-11
001940,KISCO홀딩스,2008-09-29,2026-02-20
001940,한국철강,1995-05-02,2008-09-26
001950,남한제지,1995-05-02,2009-10-14
001955,남한제지(1우 ),2001-06-28,2001-07-04
001955,남한제지(1우),1995-05-02,2006-12-19
001955,남한제지(1우B),2006-12-20,2008-08-01
001955,남한제지우,2008-08-04,2009-10-14
001970,신    성,1996-11-25,2000-04-18
001970,신성,1995-05-02,2003-03-25
001970,신성건설,2003-03-26,2009-05-12
001971,신성(1신),1995-12-20,1995-12-27
001975,신    성(1우),1996-11-25,2000-04-18
001975,신성(1우 ),2001-06-28,2001-07-04
001975,신성(1우),1995-05-02,2003-03-25
001975,신성건설(1우),2003-03-26,2006-12-19
001975,신성건설(1우B),2006-12-20,2008-08-01
001975,신성건설우,2008-08-04,2009-05-12
001980,대    호,1996-11-25,2000-04-18
001980,대호,1996-01-26,2004-05-21
001980,대호건설,1995-05-02,1996-01-25
001990,자유건설,1996-07-01,1999-10-29
002000,한국유리,1995-05-02,2018-12-12
002005,한국유리(1우 ),2001-06-28,2001-07-04
002005,한국유리(1우),1995-05-02,2006-12-19
002005,한국유리(1우B),2006-12-20,2008-08-01
002005,한국유리우,2008-08-04,2018-12-12
002010,삼성건설,1995-05-02,1996-02-08
002011,삼성건설,1995-05-02,1995-11-13
002011,삼성건설(1신),1995-11-14,1995-12-27
002015,삼성건설(1우),1995-05-02,1996-02-08
002020,코 오 롱,1996-11-25,2000-04-18
002020,코오롱,1995-05-02,2026-02-20
002021,코 오 롱(1신),1996-11-25,1996-12-27
002021,코오롱(1신),1996-08-27,1996-11-22
002025,코 오 롱(1우),1996-11-25,2000-04-18
002025,코오롱(1우 ),2001-06-28,2001-07-04
002025,코오롱(1우),1995-05-02,2006-12-19
002025,코오롱(1우B),2006-12-20,2008-08-01
002025,코오롱우,2008-08-04,2026-02-20
002027,코 오 롱(2우B),1999-05-28,2000-04-18
002027,코오롱(2우B),2000-04-19,2008-08-01
002027,코오롱2우B,2008-08-04,2009-05-25
002030,아세아,2013-11-06,2026-02-20
002030,아세아시멘트,1996-11-25,2013-11-05
002030,아시아시멘트,1995-05-02,1996-11-22
002031,아세아시멘트(1신),1996-12-21,1996-12-27
002050,경향건설,1995-05-02,2003-05-09
002055,경향건설(1우 ),2001-06-28,2001-07-04
002055,경향건설(1우),1995-05-02,2003-05-09
002070,남영L&F,2003-09-22,2009-04-15
002070,남영나이론,1995-05-02,1996-01-25
002070,남영비비안,1996-01-26,2020-08-03
002070,비 비 안,1996-11-25,2000-04-18
002070,비비안,1996-09-30,2026-02-20
002080,벽산개발,1995-05-02,2000-12-21
002100,경    농,1996-11-25,2000-04-18
002100,경농,1995-05-02,2026-02-20
002101,경농(1신),1995-12-21,1995-12-27
002105,경    농(1우),1996-11-25,2000-04-18
002105,경농(1우 ),2001-06-28,2001-07-04
002105,경농(1우),1995-05-02,2005-03-25
002130,피어리스,1995-05-02,2001-12-04
002140,고려산업,1995-05-02,2026-02-20
002150,도화,2010-08-12,2011-04-11
002150,도화엔지니어링,2011-04-12,2026-02-20
002170,삼양통상,1995-05-02,2026-02-20
002180,삼익건설,1995-05-02,2002-03-28
002181,삼익건설(1신),1995-05-02,1995-12-27
002190,우주종합건설,1996-07-01,1998-08-08
002200,수출포장,1996-11-25,2020-05-29
002200,한국수출포장,1995-05-02,2026-02-20
002201,수출포장(1신),1996-11-25,1996-12-27
002201,한국수출포장(1신),1996-02-29,1996-11-22
002210,동성제약,1995-05-02,2026-02-20
002220,한일철강,1995-05-02,2026-02-20
002230,피에스텍,1996-07-01,2026-02-20
002240,고려제강,1995-05-02,2026-02-20
002250,근화제약,1995-05-02,2015-06-18
002250,알보젠코리아,2015-06-19,2019-05-17
002255,근화제약(1우),1995-05-02,1999-04-19
002257,근화제약(2우B),1998-05-16,1999-04-19
002270,롯데삼강,1995-05-02,2013-04-17
002270,롯데푸드,2013-04-18,2022-07-19
002290,삼일기업공사,1996-07-01,2026-02-20
002300,한국제지,1995-05-02,2020-07-10
002301,한국제지(1신),1995-11-27,1996-12-27
002310,아세아제지,1995-05-02,2026-02-20
002311,아세아제지(1신),1995-05-02,1996-12-27
002320,한    진,1996-11-25,2000-04-18
002320,한진,1995-05-02,2026-02-20
002340,유    성,1996-11-25,1999-10-26
002340,유성,1995-05-02,1996-11-22
002341,유성(1신),1995-08-11,1995-12-27
002350,넥센타이어,2000-03-17,2026-02-20
002350,우성타이어,1995-05-02,2000-03-16
002354,우성타이어(전환1신),1995-08-22,1995-12-27
002355,넥센타이어(1우B),2000-03-17,2008-08-01
002355,넥센타이어1우B,2008-08-04,2026-02-20
002355,우성타이어(1우B),1999-06-08,2000-03-16
002357,우성타이어(전환2신),1995-12-21,1995-12-27
002360,SH에너지화학,2008-05-16,2026-02-20
002360,SH케미칼,2005-10-24,2008-05-15
002360,신아화학,1995-05-02,1996-01-25
002360,신호유화,1996-01-26,2005-10-21
002365,SH에너지화학(1우B),2008-05-16,2008-08-01
002365,SH에너지화학우,2008-08-04,2014-07-14
002365,SH케미칼(1우),2005-10-24,2006-12-19
002365,SH케미칼(1우B),2006-12-20,2008-05-15
002365,신아화학(1우),1995-05-02,1996-01-25
002365,신호유화(1우 ),2001-06-28,2001-07-04
002365,신호유화(1우),1996-01-26,2005-10-21
002380,KCC,2005-03-14,2026-02-20
002380,금    강,1996-11-25,2000-04-14
002380,금강,1995-05-02,1996-11-22
002380,금강고려,2000-04-17,2005-03-11
002390,한독,2013-07-26,2026-02-20
002390,한독약품,1995-05-02,2013-07-25
002410,범양건업,1995-05-02,1996-08-05
002410,범양건영,1996-07-31,2026-02-20
002411,범양건업(1신),1995-05-02,1995-12-27
002420,세기상사,1995-05-02,2026-02-20
002440,미    원,1996-11-25,1997-11-24
002440,미원,1995-05-02,1996-11-22
002445,미    원(1우),1996-11-25,1997-11-24
002445,미원(1우),1995-05-02,1996-11-22
002450,삼익악기,1995-05-02,2026-02-20
002451,삼익악기(1신),1995-10-13,1995-12-27
002455,삼익악기(1우),1995-05-02,1999-01-25
002460,HS화성,2024-07-10,2026-02-20
002460,화성산업,1995-05-02,2024-07-09
002461,화성산업(1신),1995-08-12,1995-12-27
002470,동    성,1996-11-25,2000-04-18
002470,동성,1995-05-02,2002-04-19
002471,동    성(1신),1996-11-25,1996-12-27
002471,동성(1신),1995-05-02,1996-11-22
002480,범양사,1996-07-01,2005-05-03
002530,벽산건설,1995-05-02,2014-04-24
002531,벽산건설(1신),1995-11-02,1995-12-27
002535,벽산건설(1우 ),2001-06-28,2001-07-04
002535,벽산건설(1우),1995-05-02,2006-12-19
002535,벽산건설(1우B),2006-12-20,2008-08-01
002535,벽산건설우,2008-08-04,2014-04-24
002540,고    제,1996-11-25,2000-04-18
002540,고제,1995-05-02,2010-04-22
002540,메이드,2008-09-04,2009-02-09
002540,세안,2007-04-18,2008-09-03
002540,현대페스,2004-04-16,2005-11-11
002550,KB손해보험,2015-07-22,2017-07-20
002550,LG화재,1997-06-21,2006-04-19
002550,LIG손해보험,2006-04-20,2015-07-21
002550,럭키화재,1995-05-02,1996-01-25
002550,엘지화재,1996-01-26,1997-06-20
002580,삼    미,1996-11-25,2000-04-18
002580,삼미,1995-05-02,2002-04-19
002581,삼미(1신),1995-09-21,1995-12-27
002585,삼    미(1우),1996-11-25,2000-04-18
002585,삼미(1우 ),2001-06-28,2001-07-04
002585,삼미(1우),1995-05-02,2002-04-19
002600,조흥,2004-10-07,2026-02-20
002600,조흥화학,1995-05-02,2004-10-06
002610,LGEI,2002-04-22,2003-03-10
002610,LG전자,1997-05-15,2002-04-19
002610,엘지전자,1995-05-02,1997-05-13
002611,엘지전자(1신),1995-08-09,1995-12-27
002615,LGEI(1우),2002-04-22,2003-03-10
002615,LG전자(1우 ),2001-06-28,2001-07-04
002615,LG전자(1우),1997-05-15,2002-04-19
002615,엘지전자(1우),1995-05-02,1997-05-13
002620,제일약품,1995-05-02,2017-07-14
002620,제일파마홀딩스,2017-07-17,2026-02-20
002630,오리엔트,1996-07-30,2005-08-18
002630,오리엔트바이오,2005-08-19,2026-02-20
002630,오리엔트시계,1995-05-02,1996-08-03
002631,오리엔트시계(1신),1995-09-27,1996-03-28
002670,미주제강,1996-07-01,2012-04-16
002671,미주제강1신,1996-07-01,1996-12-27
002680,영남제분,1996-07-01,2015-04-20
002680,한탑,2015-04-21,2026-02-20
002690,동일제강,2015-09-24,2026-02-20
002700,신일산업,1995-05-02,2020-04-20
002700,신일전자,2020-04-21,2026-02-20
002710,TCC동양,2010-04-05,2019-04-23
002710,TCC스틸,2019-04-24,2026-02-20
002710,동양석판,1995-05-02,2010-04-02
002720,국제약품,1995-05-02,2026-02-20
002730,고려증권,1995-05-02,1998-10-16
002735,고려증권(1우),1995-05-02,1998-10-16
002740,동양화학,1995-05-02,2001-05-17
002741,동양화학(1신),1995-05-02,1996-12-27
002742,동양화학(2신),1995-09-21,1996-12-27
002745,동양화학(1우),1995-05-02,2001-05-17
002746,동양화학(1우1신),1996-11-25,1996-12-27
002746,동양화학(우선1신),1996-11-05,1996-11-22
002750,피죤,1996-07-01,1996-12-27
002760,보    락,1996-11-25,2000-04-18
002760,보락,1995-05-02,2026-02-20
002780,진흥기업,1995-05-02,2026-02-20
002785,진흥기업(1우B),2003-06-16,2008-08-01
002785,진흥기업우B,2008-08-04,2026-02-20
002787,진흥기업(2우B),2006-12-05,2008-08-01
002787,진흥기업2우B,2008-08-04,2026-02-20
002790,아모레G,2011-04-20,2025-04-24
002790,아모레퍼시픽홀딩스,2025-04-25,2026-02-20
002790,태 평 양,1996-11-25,2000-04-18
002790,태평양,1995-05-02,2011-04-19
002795,아모레G우,2011-04-20,2025-04-24
002795,아모레퍼시픽홀딩스우,2025-04-25,2026-02-20
002795,태 평 양(1우),1996-11-25,2000-04-18
002795,태평양(1우 ),2001-06-28,2001-07-04
002795,태평양(1우),1995-05-02,2006-12-19
002795,태평양(1우B),2006-12-20,2008-08-01
002795,태평양우,2008-08-04,2011-04-19
002797,아모레G2우B,2011-04-20,2014-08-18
002797,태평양(2우B),2006-12-27,2008-08-01
002797,태평양2우B,2008-08-04,2011-04-19
002800,신신제약,2017-02-28,2026-02-20
002810,삼영무역,1995-05-02,2026-02-20
002814,삼영무역(전환신),1995-05-02,1995-09-28
002820,SUN&L,2021-04-14,2026-02-20
002820,선창산업,1995-05-02,2021-04-13
002826,삼성물산우B,2015-09-15,2026-02-20
002830,삼능건설,1996-07-01,1998-04-28
002840,미원상사,1995-05-02,2026-02-20
002850,영풍산업,1995-05-02,2004-04-22
002851,영풍산업(1신),1995-07-11,1995-12-27
002855,영풍산업(1우 ),2001-06-28,2001-07-04
002855,영풍산업(1우),1995-05-02,2004-04-22
002857,영풍산업(2우B),1999-12-28,2004-04-22
002860,서울신탁은행,1995-05-02,1996-01-25
002860,서울은행,1996-01-26,2002-12-12
002860,하나은행,2002-12-13,2005-12-09
002870,신풍,2022-11-03,2026-02-20
002870,신풍제지,1995-05-02,2022-11-02
002880,대유디엠씨,2003-12-15,2010-07-21
002880,대유에이텍,2010-07-22,2026-02-20
002880,중앙디지텍,2002-05-06,2003-12-12
002880,중앙염색,1996-11-25,2002-05-03
002880,중앙염색가공,1995-05-02,1996-11-22
002900,TYM,2021-04-14,2026-02-20
002900,동양물산,1995-05-02,2021-04-13
002910,진성레미컨,1995-05-02,1998-12-10
002910,진성레미콘,1996-11-25,1998-10-02
002920,유성기업,1995-05-02,2026-02-20
002930,삼도물산,1995-05-02,2004-05-07
002935,삼도물산(1우),1995-05-02,1998-04-09
002940,경동산업,1995-05-02,2000-06-29
002950,두산건설,1995-05-02,2004-05-07
002951,두산건설(1신),1995-11-10,1996-12-27
002955,두산건설(1우 ),2001-06-28,2001-07-04
002955,두산건설(1우),1995-05-02,2004-05-07
002957,두산건설(2우B),1999-01-22,2004-05-07
002960,한국쉘석유,1995-05-02,2026-02-20
002990,금호,1995-05-02,1996-03-25
002990,금호건설,2021-04-13,2026-02-20
002990,금호산업,1999-03-22,2021-04-12
002990,금호타이어,1996-03-26,1999-03-19
002995,금호(1우),1995-05-02,1996-03-25
002995,금호건설우,2021-04-13,2026-02-20
002995,금호산업(1우 ),2001-06-28,2001-07-04
002995,금호산업(1우),1999-03-22,2006-12-19
002995,금호산업(1우B),2006-12-20,2008-08-01
002995,금호산업우,2008-08-04,2021-04-12
002995,금호타이어(1우),1996-03-26,1999-03-19
003000,부광약품,1995-05-02,2026-02-20
003010,혜    인,1996-11-25,2000-04-18
003010,혜인,1995-05-02,2026-02-20
003020,남    양,1996-11-25,2000-04-18
003020,남양,1995-05-02,2004-05-27
003030,부산파이프,1995-05-02,1996-01-31
003030,세아제강,1996-02-01,2018-10-04
003030,세아제강지주,2018-10-05,2026-02-20
003031,세아제강(1신),1996-05-09,1996-12-27
003040,한일약품,1995-05-02,2006-11-20
003050,넥상스코리아,2001-05-22,2004-12-21
003050,대성전선,1995-05-02,2001-05-21
003051,대성전선(1신),1995-05-04,1995-09-28
003060,건풍제약,1995-05-02,2003-01-09
003060,슈넬생명과학,2009-11-06,2017-04-11
003060,신동방메딕스,1997-05-13,2002-03-27
003060,에이프로젠바이오로직스,2023-01-05,2026-02-20
003060,에이프로젠제약,2017-04-12,2023-01-04
003060,한국슈넬제약,2003-01-10,2009-11-05
003070,코오롱건설,1995-05-02,2012-01-10
003070,코오롱글로벌,2012-01-11,2026-02-20
003071,코오롱건설(1신),1996-08-08,1996-12-27
003075,코오롱건설(1우 ),2001-06-28,2001-07-04
003075,코오롱건설(1우),1995-05-02,2006-12-19
003075,코오롱건설(1우B),2006-12-20,2008-08-01
003075,코오롱건우,2008-08-04,2012-01-10
003075,코오롱글로벌우,2012-01-11,2026-02-20
003079,코오롱건설(3우B),2002-05-31,2006-05-24
003080,SB성보,2025-04-22,2026-02-20
003080,성보화학,1995-05-02,2025-04-21
003081,성보화학(1신),1996-09-07,1996-12-27
003082,성보화학(2신),1996-10-11,1996-12-27
003090,대웅,2002-11-01,2026-02-20
003090,대웅제약,1995-05-02,2002-10-31
003091,대웅제약(1신),1995-06-12,1996-03-28
003092,대웅제약(2신),1995-07-10,1996-03-28
003100,선광,1999-12-21,2026-02-20
003110,대일화학,1995-05-02,2002-04-18
003120,일성신약,1995-05-02,2024-04-09
003120,일성아이에스,2024-04-11,2026-02-20
003160,디 아 이,1996-11-25,2000-04-18
003160,디아이,1996-07-01,2026-02-20
003161,디 아 이(1신),1996-11-25,1996-12-27
003161,디아이(1신),1996-07-31,1996-11-22
003190,대원이엔티,2005-04-29,2005-08-03
