name,code,current_or_latest_name,first_date,last_date,markets,profile_path
루켄테크놀러지스,162120,루켄테크놀러지스,2017-07-25,2026-02-20,KONEX,atlas/symbol_profiles/162/162120.json
신스틸,162300,신스틸,2022-12-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/162/162300.json
에어레인,163280,에어레인,2024-11-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/163/163280.json
디피코,163430,디피코,2018-05-16,2024-06-17,KONEX,atlas/symbol_profiles/163/163430.json
동일고무벨트,163560,동일고무벨트,2012-10-19,2026-02-20,KOSPI,atlas/symbol_profiles/163/163560.json
핑거,163730,핑거,2021-01-29,2026-02-20,KOSDAQ,atlas/symbol_profiles/163/163730.json
이루다,164060,이루다,2020-08-06,2024-10-21,KOSDAQ,atlas/symbol_profiles/164/164060.json
금오하이텍,165270,금오하이텍,2013-12-10,2017-06-05,KONEX,atlas/symbol_profiles/165/165270.json
하나머티리얼즈,166090,하나머티리얼즈,2017-04-28,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/166/166090.json
코아스템,166480,코아스템켐온,2015-06-26,2022-12-15,KOSDAQ,atlas/symbol_profiles/166/166480.json
코아스템켐온,166480,코아스템켐온,2022-12-16,2026-02-20,KOSDAQ,atlas/symbol_profiles/166/166480.json
나무기술,167380,나무기술,2016-11-28,2018-12-10,KONEX,atlas/symbol_profiles/167/167380.json
내츄럴엔도텍,168330,내츄럴엔도텍,2013-10-31,2026-02-20,KOSDAQ,atlas/symbol_profiles/168/168330.json
펨트론,168360,펨트론,2022-11-24,2026-02-20,KOSDAQ,atlas/symbol_profiles/168/168360.json
한국패러랠,168490,한국패러랠,2013-04-19,2025-03-31,KOSPI,atlas/symbol_profiles/168/168490.json
마크로밀엠브레인,169330,엠브레인,2020-07-01,2020-10-14,KOSDAQ,atlas/symbol_profiles/169/169330.json
엠브레인,169330,엠브레인,2020-10-15,2026-02-20,KOSDAQ,atlas/symbol_profiles/169/169330.json
코스텍시스템,169670,코스텍시스템,2022-01-21,2026-02-20,KONEX,atlas/symbol_profiles/169/169670.json
현대공업,170030,현대공업,2013-12-04,2026-02-20,KOSDAQ,atlas/symbol_profiles/170/170030.json
파이오링크,170790,파이오링크,2013-08-01,2026-02-20,KOSDAQ,atlas/symbol_profiles/170/170790.json
동아에스티,170900,동아에스티,2013-04-08,2026-02-20,KOSPI,atlas/symbol_profiles/170/170900.json
엘티씨,170920,엘티씨,2013-10-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/170/170920.json
램테크놀러지,171010,램테크놀러지,2013-11-18,2026-02-20,KOSDAQ,atlas/symbol_profiles/171/171010.json
선익시스템,171090,선익시스템,2017-09-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/171/171090.json
라이온켐텍,171120,라이온켐텍,2013-11-19,2026-02-20,KOSDAQ,atlas/symbol_profiles/171/171120.json
하이골드12호,172580,하이골드12호,2013-07-12,2021-12-30,KOSPI,atlas/symbol_profiles/172/172580.json
에이엘티,172670,에이엘티,2023-07-27,2026-02-20,KOSDAQ,atlas/symbol_profiles/172/172670.json
오파스넷,173130,오파스넷,2016-12-20,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/173/173130.json
에프엔씨,173940,에프엔씨엔터,2014-12-04,2014-12-24,KOSDAQ,atlas/symbol_profiles/173/173940.json
에프엔씨엔터,173940,에프엔씨엔터,2014-12-26,2026-02-20,KOSDAQ,atlas/symbol_profiles/173/173940.json
장원테크,174880,장원테크,2016-07-15,2026-01-13,KOSDAQ,atlas/symbol_profiles/174/174880.json
앱클론,174900,앱클론,2017-09-18,2026-02-20,KOSDAQ,atlas/symbol_profiles/174/174900.json
인포마크,175140,휴먼테크놀로지,2015-09-23,2024-04-25,KOSDAQ,atlas/symbol_profiles/175/175140.json
휴먼테크놀로지,175140,휴먼테크놀로지,2024-04-26,2026-02-20,KOSDAQ,atlas/symbol_profiles/175/175140.json
아이큐어,175250,아이큐어,2018-07-12,2026-02-20,KOSDAQ,atlas/symbol_profiles/175/175250.json
JB금융지주,175330,JB금융지주,2013-07-18,2026-02-20,KOSPI,atlas/symbol_profiles/175/175330.json
에이치엔티,176440,에이치엔티,2016-11-28,2022-06-24,KOSDAQ,atlas/symbol_profiles/176/176440.json
포인트엔지니어링,176560,포인트엔지니어링,2017-08-14,2019-07-15,KONEX,atlas/symbol_profiles/176/176560.json
코나솔,176590,코나솔,2022-06-15,2026-02-20,KONEX,atlas/symbol_profiles/176/176590.json
듀켐바이오,176750,듀켐바이오,2014-12-29,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/176/176750.json
베셀,177350,베셀,2013-07-01,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/177/177350.json
파버나인,177830,파버나인,2014-08-04,2026-02-20,KOSDAQ,atlas/symbol_profiles/177/177830.json
쓰리에이로직스,177900,쓰리에이로직스,2024-12-24,2026-02-20,KOSDAQ,atlas/symbol_profiles/177/177900.json
서진시스템,178320,서진시스템,2017-03-27,2026-02-20,KOSDAQ,atlas/symbol_profiles/178/178320.json
대동고려삼,178600,대동고려삼,2013-12-20,2026-02-20,KONEX,atlas/symbol_profiles/178/178600.json
유테크,178780,일월지엠엘,2015-06-30,2023-04-19,KOSDAQ,atlas/symbol_profiles/178/178780.json
일월지엠엘,178780,일월지엠엘,2023-04-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/178/178780.json
PI첨단소재,178920,PI첨단소재,2020-06-08,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/178/178920.json
SKC코오롱PI,178920,PI첨단소재,2014-12-08,2020-06-05,KOSDAQ|KOSPI,atlas/symbol_profiles/178/178920.json
스탠다드펌,179280,스탠다드펌,2013-07-01,2015-04-29,KONEX,atlas/symbol_profiles/179/179280.json
엠아이텍,179290,엠아이텍,2018-11-29,2026-02-20,KOSDAQ,atlas/symbol_profiles/179/179290.json
비지스틸,179440,피엠에스,2014-02-28,2015-04-23,KONEX,atlas/symbol_profiles/179/179440.json
피엠에스,179440,피엠에스,2015-04-24,2016-07-06,KONEX,atlas/symbol_profiles/179/179440.json
애드바이오텍,179530,애드바이오텍,2019-12-24,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/179/179530.json
렌딩머신,179720,머니무브,2021-03-10,2024-04-12,KONEX,atlas/symbol_profiles/179/179720.json
머니무브,179720,머니무브,2024-04-15,2026-02-20,KONEX,atlas/symbol_profiles/179/179720.json
옐로페이,179720,머니무브,2013-07-01,2021-03-09,KONEX,atlas/symbol_profiles/179/179720.json
유티아이,179900,유티아이,2017-09-27,2026-02-20,KOSDAQ,atlas/symbol_profiles/179/179900.json
탑선,180060,탑선,2017-10-27,2026-02-20,KONEX,atlas/symbol_profiles/180/180060.json
DXVX,180400,DXVX,2023-01-16,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/180/180400.json
디엑스앤브이엑스,180400,DXVX,2022-01-21,2023-01-13,KONEX|KOSDAQ,atlas/symbol_profiles/180/180400.json
엠지메드,180400,DXVX,2014-12-15,2018-01-09,KONEX|KOSDAQ,atlas/symbol_profiles/180/180400.json
캔서롭,180400,DXVX,2018-01-10,2022-01-20,KONEX|KOSDAQ,atlas/symbol_profiles/180/180400.json
한진칼,180640,한진칼,2013-09-16,2026-02-20,KOSPI,atlas/symbol_profiles/180/180640.json
이즈미디어,181340,이즈미디어,2017-07-26,2024-07-09,KOSDAQ,atlas/symbol_profiles/181/181340.json
NHN,181710,NHN,2019-04-16,2026-02-20,KOSPI,atlas/symbol_profiles/181/181710.json
NHN엔터테인먼트,181710,NHN,2013-08-29,2019-04-15,KOSPI,atlas/symbol_profiles/181/181710.json
힘스인터내셔널,181980,힘스인터내셔널,2013-08-14,2015-04-14,KONEX,atlas/symbol_profiles/181/181980.json
우리스팩2호,182360,큐브엔터,2013-11-21,2015-04-08,KOSDAQ,atlas/symbol_profiles/182/182360.json
큐브엔터,182360,큐브엔터,2015-04-09,2026-02-20,KOSDAQ,atlas/symbol_profiles/182/182360.json
에이티젠,182400,엔케이맥스,2015-10-23,2019-07-03,KOSDAQ,atlas/symbol_profiles/182/182400.json
엔케이맥스,182400,엔케이맥스,2019-07-04,2026-02-20,KOSDAQ,atlas/symbol_profiles/182/182400.json
테라셈,182690,테라셈,2013-10-11,2022-10-14,KONEX|KOSDAQ,atlas/symbol_profiles/182/182690.json
아세아시멘트,183190,아세아시멘트,2013-11-06,2026-02-20,KOSPI,atlas/symbol_profiles/183/183190.json
코미코,183300,코미코,2017-03-23,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/183/183300.json
LPK로보틱스,183350,LPK로보틱스,2019-05-10,2020-06-16,KONEX,atlas/symbol_profiles/183/183350.json
엘피케이,183350,LPK로보틱스,2013-10-11,2019-05-09,KONEX,atlas/symbol_profiles/183/183350.json
골프존데카,183410,골프존데카,2018-09-18,2024-02-21,KONEX,atlas/symbol_profiles/183/183410.json
데카시스템,183410,골프존데카,2013-11-12,2018-09-17,KONEX,atlas/symbol_profiles/183/183410.json
엔지켐,183490,엔지켐생명과학,2013-09-25,2014-07-08,KONEX|KOSDAQ,atlas/symbol_profiles/183/183490.json
엔지켐생명과학,183490,엔지켐생명과학,2014-07-09,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/183/183490.json
SGA솔루션즈,184230,SGA솔루션즈,2015-10-15,2026-02-20,KOSDAQ,atlas/symbol_profiles/184/184230.json
레드비씨,184230,SGA솔루션즈,2015-06-16,2015-10-14,KOSDAQ,atlas/symbol_profiles/184/184230.json
키움스팩2호,184230,SGA솔루션즈,2013-12-20,2015-06-15,KOSDAQ,atlas/symbol_profiles/184/184230.json
수프로,185190,수프로,2013-10-29,2026-02-20,KONEX,atlas/symbol_profiles/185/185190.json
이푸른,185280,이푸른,2013-11-12,2016-12-02,KONEX,atlas/symbol_profiles/185/185280.json
아이진,185490,아이진,2013-11-28,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/185/185490.json
종근당,185750,종근당,2013-12-06,2026-02-20,KOSPI,atlas/symbol_profiles/185/185750.json
그린플러스,186230,그린플러스,2013-12-20,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/186/186230.json
디티앤씨,187220,디티앤씨,2014-12-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/187/187220.json
신화콘텍,187270,신화콘텍,2014-08-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/187/187270.json
HLB제넥스,187420,HLB제넥스,2024-12-30,2026-02-20,KOSDAQ,atlas/symbol_profiles/187/187420.json
제노포커스,187420,HLB제넥스,2015-05-29,2024-12-27,KOSDAQ,atlas/symbol_profiles/187/187420.json
에이디엠코리아,187660,현대ADM,2021-06-03,2024-09-19,KOSDAQ,atlas/symbol_profiles/187/187660.json
현대ADM,187660,현대ADM,2024-09-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/187/187660.json
판타지오,187770,판타지오,2013-12-12,2014-11-07,KONEX,atlas/symbol_profiles/187/187770.json
나노,187790,나노,2015-04-30,2026-02-20,KOSDAQ,atlas/symbol_profiles/187/187790.json
유진스팩1호,187790,나노,2014-05-08,2015-04-29,KOSDAQ,atlas/symbol_profiles/187/187790.json
디바이스,187870,디바이스,2025-04-25,2026-02-20,KOSDAQ,atlas/symbol_profiles/187/187870.json
디바이스이엔지,187870,디바이스,2017-12-20,2025-04-24,KOSDAQ,atlas/symbol_profiles/187/187870.json
바이오포트,188040,바이오포트,2025-05-16,2026-02-20,KOSDAQ,atlas/symbol_profiles/188/188040.json
세니젠,188260,세니젠,2023-11-03,2026-02-20,KOSDAQ,atlas/symbol_profiles/188/188260.json
인텔리안테크,189300,인텔리안테크,2016-10-18,2026-02-20,KOSDAQ,atlas/symbol_profiles/189/189300.json
씨이랩,189330,씨이랩,2013-12-24,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/189/189330.json
코셋,189350,코셋,2013-12-24,2026-02-20,KONEX,atlas/symbol_profiles/189/189350.json
씨티네트웍스,189540,씨티네트웍스,2013-12-24,2020-05-11,KONEX,atlas/symbol_profiles/189/189540.json
포시에스,189690,포시에스,2015-02-11,2026-02-20,KOSDAQ,atlas/symbol_profiles/189/189690.json
디피앤케이,189700,디피앤케이,2014-06-10,2017-08-30,KONEX,atlas/symbol_profiles/189/189700.json
서전기전,189860,서전기전,2014-12-24,2026-02-20,KOSDAQ,atlas/symbol_profiles/189/189860.json
흥국에프엔비,189980,흥국에프엔비,2015-08-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/189/189980.json
나무가,190510,나무가,2015-11-12,2026-02-20,KOSDAQ,atlas/symbol_profiles/190/190510.json
코리아에셋투자증권,190650,코리아에셋투자증권,2019-11-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/190/190650.json
육일씨엔에쓰,191410,육일씨엔에쓰,2015-12-24,2026-02-20,KOSDAQ,atlas/symbol_profiles/191/191410.json
테고사이언스,191420,테고사이언스,2014-11-06,2026-02-20,KOSDAQ,atlas/symbol_profiles/191/191420.json
블루탑,191600,블루탑,2021-04-27,2026-02-20,KONEX,atlas/symbol_profiles/191/191600.json
티케이씨,191600,블루탑,2016-08-05,2021-04-26,KONEX,atlas/symbol_profiles/191/191600.json
더블유게임즈,192080,더블유게임즈,2015-11-04,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/192/192080.json
나이코,192240,나이코,2014-02-28,2016-12-22,KONEX,atlas/symbol_profiles/192/192240.json
케이비제2호스팩,192250,케이사인,2014-04-28,2014-11-10,KOSDAQ,atlas/symbol_profiles/192/192250.json
케이사인,192250,케이사인,2014-11-11,2026-02-20,KOSDAQ,atlas/symbol_profiles/192/192250.json
윈하이텍,192390,윈하이텍,2014-07-25,2026-02-20,KOSDAQ,atlas/symbol_profiles/192/192390.json
쿠쿠전자,192400,쿠쿠홀딩스,2014-08-06,2018-01-10,KOSPI,atlas/symbol_profiles/192/192400.json
쿠쿠홀딩스,192400,쿠쿠홀딩스,2018-01-11,2026-02-20,KOSPI,atlas/symbol_profiles/192/192400.json
THQ,192410,오늘이엔엠,2021-04-23,2022-09-19,KOSDAQ,atlas/symbol_profiles/192/192410.json
감마누,192410,오늘이엔엠,2014-08-14,2021-04-22,KOSDAQ,atlas/symbol_profiles/192/192410.json
오늘이엔엠,192410,오늘이엔엠,2025-02-21,2026-02-20,KOSDAQ,atlas/symbol_profiles/192/192410.json
휴림네트웍스,192410,오늘이엔엠,2022-09-20,2025-02-20,KOSDAQ,atlas/symbol_profiles/192/192410.json
슈피겐코리아,192440,슈피겐코리아,2014-11-05,2026-02-20,KOSDAQ,atlas/symbol_profiles/192/192440.json
KNB금융지주,192520,경남은행,2014-05-22,2014-08-13,KOSPI,atlas/symbol_profiles/192/192520.json
경남은행,192520,경남은행,2014-08-14,2015-06-22,KOSPI,atlas/symbol_profiles/192/192520.json
KJB금융지주,192530,광주은행,2014-05-22,2014-08-13,KOSPI,atlas/symbol_profiles/192/192530.json
광주은행,192530,광주은행,2014-08-14,2018-10-25,KOSPI,atlas/symbol_profiles/192/192530.json
드림텍,192650,드림텍,2019-03-14,2026-02-20,KOSPI,atlas/symbol_profiles/192/192650.json
코스맥스,192820,코스맥스,2014-04-07,2026-02-20,KOSPI,atlas/symbol_profiles/192/192820.json
링크드,193250,링크드,2024-04-25,2026-02-20,KOSDAQ,atlas/symbol_profiles/193/193250.json
영백씨엠,193250,링크드,2014-12-29,2016-04-27,KOSDAQ,atlas/symbol_profiles/193/193250.json
와이제이엠게임즈,193250,링크드,2016-04-28,2024-04-24,KOSDAQ,atlas/symbol_profiles/193/193250.json
제이에스코퍼레이션,194370,제이에스코퍼레이션,2016-02-04,2026-02-20,KOSPI,atlas/symbol_profiles/194/194370.json
데브시스터즈,194480,데브시스터즈,2014-10-06,2026-02-20,KOSDAQ,atlas/symbol_profiles/194/194480.json
파티게임즈,194510,파티게임즈,2014-11-21,2020-09-08,KOSDAQ,atlas/symbol_profiles/194/194510.json
우성아이비,194610,우성아이비,2015-03-25,2018-10-11,KOSDAQ,atlas/symbol_profiles/194/194610.json
하나머스트스팩,194610,우성아이비,2014-06-10,2015-03-24,KOSDAQ,atlas/symbol_profiles/194/194610.json
노바렉스,194700,노바렉스,2018-11-14,2026-02-20,KOSDAQ,atlas/symbol_profiles/194/194700.json
SY이노베이션,194860,SY이노베이션,2014-04-25,2017-04-11,KONEX,atlas/symbol_profiles/194/194860.json
퓨전,195440,퓨전,2019-11-18,2021-06-09,KOSDAQ,atlas/symbol_profiles/195/195440.json
퓨전데이타,195440,퓨전,2016-12-21,2019-11-15,KOSDAQ,atlas/symbol_profiles/195/195440.json
마니커에프앤지,195500,마니커에프앤지,2019-08-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/195/195500.json
해성디에스,195870,해성디에스,2016-06-24,2026-02-20,KOSPI,atlas/symbol_profiles/195/195870.json
HK이노엔,195940,HK이노엔,2021-08-09,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/195/195940.json
에이비프로바이오,195990,에이비프로바이오,2019-10-18,2026-02-20,KOSDAQ,atlas/symbol_profiles/195/195990.json
유지인트,195990,에이비프로바이오,2015-04-13,2019-10-17,KOSDAQ,atlas/symbol_profiles/195/195990.json
알테오젠,196170,알테오젠,2014-12-12,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/196/196170.json
HLB펩,196300,HLB펩,2025-04-30,2026-02-20,KOSDAQ,atlas/symbol_profiles/196/196300.json
애니젠,196300,HLB펩,2016-12-07,2025-04-29,KOSDAQ,atlas/symbol_profiles/196/196300.json
디오스텍,196450,코아시아씨엠,2019-04-25,2021-02-25,KOSDAQ,atlas/symbol_profiles/196/196450.json
온다 엔터테인먼트,196450,코아시아씨엠,2016-09-09,2017-09-18,KOSDAQ,atlas/symbol_profiles/196/196450.json
차디오스텍,196450,코아시아씨엠,2014-06-02,2016-09-08,KOSDAQ,atlas/symbol_profiles/196/196450.json
코아시아씨엠,196450,코아시아씨엠,2023-04-12,2026-02-20,KOSDAQ,atlas/symbol_profiles/196/196450.json
코아시아옵틱스,196450,코아시아씨엠,2021-02-26,2023-04-11,KOSDAQ,atlas/symbol_profiles/196/196450.json
텔루스,196450,코아시아씨엠,2017-09-19,2019-04-24,KOSDAQ,atlas/symbol_profiles/196/196450.json
디에이테크놀로지,196490,디에이테크놀로지,2014-11-19,2026-02-20,KOSDAQ,atlas/symbol_profiles/196/196490.json
웹스,196700,웹스,2015-08-24,2026-02-20,KOSDAQ,atlas/symbol_profiles/196/196700.json
디지캡,197140,디지캡,2014-05-30,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/197/197140.json
리드,197210,리드,2014-09-26,2020-05-13,KONEX|KOSDAQ,atlas/symbol_profiles/197/197210.json
엔피디,198080,캐프,2020-03-16,2025-06-19,KOSDAQ,atlas/symbol_profiles/198/198080.json
캐프,198080,캐프,2025-06-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/198/198080.json
강동씨앤엘,198440,강동씨앤엘,2024-07-05,2026-02-20,KOSDAQ,atlas/symbol_profiles/198/198440.json
고려시멘트,198440,강동씨앤엘,2017-05-15,2024-07-04,KOSDAQ,atlas/symbol_profiles/198/198440.json
엔에이치스팩3호,198440,강동씨앤엘,2015-03-31,2017-05-12,KOSDAQ,atlas/symbol_profiles/198/198440.json
우리스팩3호,198440,강동씨앤엘,2014-08-13,2015-03-30,KOSDAQ,atlas/symbol_profiles/198/198440.json
한주금속,198940,한주라이트메탈,2014-08-12,2017-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/198/198940.json
한주라이트메탈,198940,한주라이트메탈,2023-01-19,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/198/198940.json
데이터스트림즈,199150,데이터스트림즈,2014-06-25,2026-02-20,KONEX,atlas/symbol_profiles/199/199150.json
바이오프로테크,199290,바이오프로테크,2016-12-08,2026-02-20,KONEX,atlas/symbol_profiles/199/199290.json
케이엔알시스템,199430,케이엔알시스템,2024-03-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/199/199430.json
뱅크웨어글로벌,199480,뱅크웨어글로벌,2024-08-12,2026-02-20,KOSDAQ,atlas/symbol_profiles/199/199480.json
레이저옵텍,199550,레이저옵텍,2024-02-01,2026-02-20,KOSDAQ,atlas/symbol_profiles/199/199550.json
바이오인프라,199730,바이오인프라,2023-03-02,2026-02-20,KOSDAQ,atlas/symbol_profiles/199/199730.json
툴젠,199800,툴젠,2014-06-25,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/199/199800.json
제일일렉트릭,199820,제일일렉트릭,2024-05-08,2026-02-20,KOSDAQ,atlas/symbol_profiles/199/199820.json
제일전기공업,199820,제일일렉트릭,2020-11-26,2024-05-07,KOSDAQ,atlas/symbol_profiles/199/199820.json
세기리텍,199870,세기리텍,2015-12-24,2018-03-27,KONEX,atlas/symbol_profiles/199/199870.json
미래에셋제2호스팩,200130,콜마비앤에이치,2014-07-23,2015-02-02,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/200/200130.json
콜마비앤에이치,200130,콜마비앤에이치,2015-02-03,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/200/200130.json
텔콘,200230,텔콘RF제약,2014-11-24,2018-05-21,KOSDAQ,atlas/symbol_profiles/200/200230.json
텔콘RF제약,200230,텔콘RF제약,2018-05-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/200/200230.json
래몽래인,200350,아티스트스튜디오,2014-12-24,2024-11-20,KONEX|KOSDAQ,atlas/symbol_profiles/200/200350.json
아티스트스튜디오,200350,아티스트스튜디오,2024-11-21,2026-02-20,KONEX|KOSDAQ,atlas/symbol_profiles/200/200350.json
에이팩트,200470,에이팩트,2020-04-14,2026-02-20,KOSDAQ,atlas/symbol_profiles/200/200470.json
